video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
QwQLSZkdNdM,slicing onion,47,57,47.000000,56.976643,4
RW8JyyPfoVw,slicing onion,18,28,18.000000,20.987398,9
RrqVDBM8rPg,slicing onion,42,52,42.000000,48.160000,4
SCVA-XbFXfw,slicing onion,2,12,6.504505,10.550217,12
SkBkmXEasXk,slicing onion,8,18,8.000000,16.166667,32
TjJ_1E4xZN0,slicing onion,26,36,27.080000,36.000000,15
Tvw2hxRybr8,slicing onion,0,10,1.726630,9.998394,37
UuWfrEnYB1A,slicing onion,45,55,45.000000,45.833333,4
UuWfrEnYB1A,slicing onion,45,55,47.550000,53.700000,32
Uz9Vntys6Qs,slicing onion,40,50,42.669336,46.339673,2
Va2Hg308JIQ,slicing onion,40,50,40.000000,49.976643,6
WMn2dy1E14g,slicing onion,4,14,8.916666,10.533334,7
WMn2dy1E14g,slicing onion,4,14,11.116667,12.800000,8
WZf9bD7JpUc,slicing onion,36,46,36.000000,40.266666,26
XEBpb6Q7U0I,slicing onion,384,394,384.000000,389.038372,4
Xnv7e20xdcA,slicing onion,124,134,128.600000,132.433333,14
X2UxCk6nd1k,slicing onion,9,19,10.233334,14.150000,22
X2UxCk6nd1k,slicing onion,9,19,14.716666,18.433333,5
X9Ww0JMsFYA,slicing onion,20,30,20.000000,27.273941,2
YKluKz_K6vk,slicing onion,81,91,88.033333,91.000000,4
YOddpF7Np2M,slicing onion,24,34,24.000000,29.810147,22
YXgE1oqkqRc,slicing onion,9,19,17.633289,18.958873,9
Yfu2eAupbzU,slicing onion,132,142,134.533333,142.000000,4
YsIo8ESxRLQ,slicing onion,16,26,16.000000,25.968302,8
aTiLkkZYp7g,slicing onion,19,29,20.440000,29.000000,3
aoNj8Q9zlvk,slicing onion,20,30,23.962295,26.506507,2
a6U89fd7bBc,slicing onion,159,169,159.000000,167.383383,8
a_hZsCidOdw,slicing onion,15,25,15.000000,21.021287,27
bxUw9MRQRfc,slicing onion,15,25,19.560000,25.000000,3
cDa_nM-pMKI,slicing onion,343,353,351.008008,352.968302,2
cSIiwoi5pG0,slicing onion,1,11,1.000000,6.766667,30
cSIiwoi5pG0,slicing onion,1,11,5.550000,8.700000,17
caI3NQCy39M,slicing onion,83,93,83.000000,88.633334,9
cjV7yFPvXiw,slicing onion,226,236,226.000000,234.640000,2
du7TUpd_R9I,slicing onion,48,58,48.367034,54.373040,4
eCvvyM2qx9M,slicing onion,2,12,5.294962,11.968302,15
eTK4wWtwgx0,slicing onion,0,10,0.000000,9.009009,11
e5DHaHKlYx8,slicing onion,82,92,83.301301,88.823490,14
e5DHaHKlYx8,slicing onion,82,92,88.189522,90.475142,7
fXjxzbY1xRM,slicing onion,114,124,119.433334,120.516666,3
fXjxzbY1xRM,slicing onion,114,124,121.800000,124.000000,3
fn4jnzQw8zE,slicing onion,0,10,1.066667,5.700000,17
fn4jnzQw8zE,slicing onion,0,10,6.466667,8.666667,3
ftI8LKUbpjg,slicing onion,5,15,5.000000,13.737905,7
fzsWJhW86tY,slicing onion,0,10,6.639973,9.976643,4
fzsWJhW86tY,slicing onion,0,10,0.650651,5.522189,2
f3bfhyZ6w7A,slicing onion,16,26,16.000000,25.600000,13
gvzhkLjOQds,slicing onion,5,15,5.000000,10.875676,17
h_cgCb6XAwM,slicing onion,228,238,228.000000,229.668474,2
iBX4iKPpSK0,slicing onion,0,10,0.000000,5.233333,25
iBX4iKPpSK0,slicing onion,0,10,5.800000,6.483333,4
iBX4iKPpSK0,slicing onion,0,10,8.933333,9.500000,3
iSlQpbAQ66M,slicing onion,200,210,200.000000,209.955418,3
ivOGqRMb6O4,slicing onion,19,29,19.000000,21.133333,10
jAjSIhIzWMI,slicing onion,43,53,43.000000,50.383333,23
jMKGwCkjWs0,slicing onion,39,49,39.000000,41.700000,2
jegH3kB3DNs,slicing onion,7,17,8.000000,12.000000,3
jynkHtHTHfE,slicing onion,4,14,4.000000,5.234568,8
jynkHtHTHfE,slicing onion,4,14,6.902903,10.906907,27
kJnMJpRUrGA,slicing onion,2,12,6.871538,11.976643,8
kMx_8yzxLUQ,slicing onion,51,61,51.000000,60.943708,35
kcES4ZYQn2Y,slicing onion,9,19,9.000000,16.983334,34
kcES4ZYQn2Y,slicing onion,9,19,16.483334,19.000000,14
lKPnnTGZYMs,slicing onion,165,175,166.066667,175.000000,4
lTJshoxjeUw,slicing onion,249,259,249.000000,250.880000,2
lw7X3f3Qvgw,slicing onion,106,116,106.000000,113.700000,14
mfIXRgPakTk,slicing onion,119,129,123.070737,128.976643,2
ncZKWOhFMXk,slicing onion,29,39,32.553553,35.272940,4
ncZKWOhFMXk,slicing onion,29,39,36.774441,38.943277,3
oQgxM2xeyBo,slicing onion,59,69,59.000000,61.852853,15
pd79irdh--8,slicing onion,46,56,46.000000,49.566667,8
ppGug0UyvFs,slicing onion,87,97,87.000000,93.000000,13
ppGug0UyvFs,slicing onion,87,97,94.500000,97.000000,8
r971Ff8NjJo,slicing onion,184,194,186.500000,191.000000,2
sY6runQjXlo,slicing onion,78,88,80.369036,83.905906,2
sp7mjp1sDCo,slicing onion,0,10,3.800000,10.000000,29
s6Xr95T0yJU,slicing onion,11,21,11.000000,17.033333,8
tYRLwxtvswg,slicing onion,5,15,5.000000,11.322990,26
tdFnvuJ8jho,slicing onion,76,86,76.000000,84.508509,7
t6PI1jUKWrI,slicing onion,61,71,61.000000,63.485750,11
t6PI1jUKWrI,slicing onion,61,71,67.300090,70.942999,15
uCn_a2zTi7w,slicing onion,212,222,212.852358,216.111375,12
uIlD931emW0,slicing onion,55,65,55.000000,58.570237,4
vP_tOucWxr4,slicing onion,45,55,47.002002,52.273941,3
vkpPM_92Vlg,slicing onion,20,30,20.000000,24.133333,12
vz6ozqYt6w4,slicing onion,10,20,10.000000,14.533334,5
v2n-vykTMpg,slicing onion,55,65,56.370973,62.104132,7
xSYsu9Osgwk,slicing onion,1,11,1.000000,2.900000,10
xZyluVs0ojg,slicing onion,181,191,181.000000,183.635969,3
xkJRJ7VDAM8,slicing onion,5,15,5.000000,8.466667,15
xkJRJ7VDAM8,slicing onion,5,15,8.883333,11.433333,13
xkJRJ7VDAM8,slicing onion,5,15,13.366667,15.000000,10
yvHh3-ObAEI,slicing onion,37,47,37.000000,45.550217,2
AuwWHoPOw2w,spinning poi,27,37,27.000000,36.949580,13
BhTRzK0fwe4,spinning poi,2,12,5.666667,12.000000,13
Dke8s2HsyAw,spinning poi,35,45,35.000000,37.083334,2
Dke8s2HsyAw,spinning poi,35,45,40.666667,45.000000,8
D0hiEJPXeGs,spinning poi,181,191,181.000000,190.976643,13
EOIc8fJXJI4,spinning poi,139,149,139.000000,146.974641,14
EjlPF9MMVwc,spinning poi,302,312,302.750000,304.083333,2
FBMoSC853NU,spinning poi,135,145,143.466667,145.000000,3
FgYQVoec5cM,spinning poi,41,51,41.000000,50.976643,17
HbG8X_PHcvs,spinning poi,36,46,36.000000,45.976643,17
IIKAz1SSjfE,spinning poi,24,34,24.000000,33.960957,14
Jpa8LK0gfIE,spinning poi,2,12,2.000000,11.882021,23
LFYIZWeyuNM,spinning poi,25,35,25.000000,35.000000,12
LmlvKKf_GcI,spinning poi,143,153,143.000000,152.976643,17
LyKkniLfzN0,spinning poi,11,21,11.000000,20.965536,27
ME0z2nAZeG8,spinning poi,25,35,25.000000,34.965581,19
NSNLlBk0AeA,spinning poi,115,125,115.000000,125.000000,16
Of9YXCsmhsc,spinning poi,27,37,27.000000,37.000000,15
OkPWKi5tFSA,spinning poi,8,18,13.605606,17.976643,4
PiGuTsaoE1w,spinning poi,60,70,60.000000,69.943277,14
QhYXjC8df18,spinning poi,85,95,85.000000,94.142476,18
RfBVG7kp8k4,spinning poi,13,23,13.000000,22.982522,21
R_JPHP_Q4x8,spinning poi,4,14,4.000000,13.976643,19
SLsaoaVtDc4,spinning poi,27,37,27.000000,36.960892,15
SdiJwP0_fqg,spinning poi,248,258,249.117784,250.402402,2
SxTAkfgQZYg,spinning poi,103,113,103.000000,112.976643,7
TAeL3BMVUfU,spinning poi,7,17,7.000000,17.000000,12
TEEg9rn5pns,spinning poi,3,13,7.170838,12.976643,5
UGCryPY25zI,spinning poi,0,10,0.000000,8.500000,15
UQNs4Jvqb-4,spinning poi,109,119,109.000000,119.000000,21
Uz1zLJphJvg,spinning poi,102,112,102.000000,111.853659,6
VnvTZ4BbNV0,spinning poi,0,10,0.000000,10.000000,12
WW8ZG8lsciA,spinning poi,20,30,20.000000,29.976643,9
XE-oBrBz45U,spinning poi,76,86,76.000000,85.976643,14
XqSto69MbEc,spinning poi,26,36,26.000000,36.000000,10
Yaco5TVtTek,spinning poi,23,33,23.000000,27.333333,7
ab3TVDTUAb8,spinning poi,14,24,14.000000,24.000000,15
acpWu6lHmWc,spinning poi,0,10,3.533333,10.000000,11
ajETWFzIr24,spinning poi,203,213,203.000000,212.976643,14
aqw7BZda2Qs,spinning poi,4,14,4.000000,13.976643,32
a2qhVruUXS0,spinning poi,69,79,69.000000,79.000000,16
bo8kTTaeexI,spinning poi,158,168,158.000000,167.943277,17
bsUhuxQAi00,spinning poi,50,60,50.000000,59.976643,17
cI-Nr_STjUY,spinning poi,86,96,86.000000,95.976643,22
cQ7hedD1_T0,spinning poi,300,310,300.000000,310.000000,15
ctmoyV99FVs,spinning poi,4,14,12.714889,13.921566,2
eu7kXaMQmes,spinning poi,10,20,10.000000,19.976643,6
fs4q03Lk8FA,spinning poi,0,10,2.840000,10.000000,14
fv6r_Plb7Tw,spinning poi,1,11,6.116667,11.000000,6
gG0osyutA9A,spinning poi,29,39,33.550000,39.000000,10
gnaAmBq9GLE,spinning poi,48,58,50.333333,54.866667,6
hji87-wv1X8,spinning poi,161,171,161.000000,170.943277,17
honEDwikuuc,spinning poi,161,171,161.000000,170.943277,14
iLhU8EMrUSk,spinning poi,1,11,1.000000,10.976643,18
iWSyaoNdlBU,spinning poi,104,114,104.000000,114.000000,26
kjd7_PZPdm8,spinning poi,36,46,36.000000,46.000000,18
nLzHQQVclQk,spinning poi,8,18,8.000000,17.960892,15
oXBzkgq-VAk,spinning poi,79,89,79.000000,89.000000,12
pCL97uRSlJE,spinning poi,41,51,41.000000,43.460794,3
pCL97uRSlJE,spinning poi,41,51,47.297965,50.926593,4
qM8PkbEyrBc,spinning poi,8,18,8.000000,17.976643,19
qcQoj4FfArQ,spinning poi,195,205,195.000000,204.943277,17
rSfFUyngo48,spinning poi,19,29,19.000000,29.000000,21
u38vaf8H27Y,spinning poi,32,42,32.000000,41.983334,18
v2s5Yz9xgzY,spinning poi,5,15,5.000000,15.000000,9
0o5wIvBzVvY,spinning poi,752,762,752.000000,760.141475,15
236ob8Q2o2Y,spinning poi,6,16,6.000000,16.000000,13
3Vl7i3lM0f4,spinning poi,3,13,3.000000,13.000000,28
3nK-TGuLauY,spinning poi,49,59,49.000000,59.000000,3
32WioArS_Kw,spinning poi,36,46,36.000000,46.000000,20
4VrJPBkSh-Y,spinning poi,39,49,39.000000,49.000000,11
4bvFoMy6mpM,spinning poi,4,14,7.136470,11.741074,12
42yBtz_sIdc,spinning poi,72,82,72.000000,76.137471,7
42yBtz_sIdc,spinning poi,72,82,78.106106,81.976643,6
5blYSKVAxaY,spinning poi,3,13,3.000000,13.000000,17
6BNHIEHpHXw,spinning poi,55,65,55.000000,65.000000,11
6Nemhace6r8,spinning poi,120,130,120.000000,129.976643,18
7LOtcLB5-VA,spinning poi,79,89,79.000000,88.976643,22
8ftlQppcXBg,spinning poi,7,17,7.000000,17.000000,20
8texFmm36Go,spinning poi,8,18,8.000000,17.947338,20
9lQITzduKXY,spinning poi,120,130,120.000000,129.092426,16
9vEq6SC2-hA,spinning poi,44,54,44.000000,54.000000,19
-pHEn_wiEa8,spinning poi,2,12,2.000000,12.000000,26
-zbuWlBLdL8,spinning poi,1,11,1.000000,11.000000,21
-4cDS45kNJw,spinning poi,277,287,277.000000,286.976643,14
AZ4r-NkugiA,squat,52,62,52.000000,62.000000,3
AfPkXoJM2sY,squat,4,14,4.000000,13.976643,3
BscLFfMsNmA,squat,9,19,9.900000,15.616667,2
B1_fRMdW_jw,squat,115,125,120.500000,125.000000,2
Cm5O-P8I9DI,squat,7,17,8.333333,15.566667,2
DSdox52D3XY,squat,4,14,6.969636,13.976643,3
DZkyr5jQgdk,squat,1,11,5.623177,10.960227,3
EZ8YGM-OMrE,squat,18,28,18.121212,27.939394,3
E3IUD2N5iLk,squat,62,72,62.000000,69.966667,2
Gmp1OKmLOnE,squat,6,16,6.820000,14.580000,3
HaMW-jK8hi0,squat,10,20,10.733333,20.000000,3
JfaMPeA-Yn4,squat,4,14,4.000000,12.475142,3
Jw9MUoFY2u4,squat,38,48,39.267935,47.976643,2
MM4oeXm6GLU,squat,18,28,18.000000,23.705706,2
NCEAhU2ZLbM,squat,13,23,13.000000,23.000000,4
Nr3FcuYJJBI,squat,28,38,31.069737,37.926593,2
PPPZRNKPqVs,squat,5,15,5.000000,10.839173,2
PwC1sKdjPSM,squat,3,13,3.000000,12.009009,3
P-U9pILPUO0,squat,3,13,3.000000,11.441775,3
QQPv17nfR_E,squat,3,13,3.000000,9.266667,6
QUy2Aum6oTM,squat,4,14,5.133333,14.000000,3
RZeyOYnIjfM,squat,24,34,29.216666,34.000000,2
TYuYICQ8HwY,squat,35,45,35.000000,38.112919,2
VO3ts38ZCTk,squat,23,33,23.000000,33.000000,5
WHmb_QoDuIk,squat,14,24,14.000000,23.700000,3
WLaGsEOvaLo,squat,236,246,236.400000,246.000000,3
WNW4qKlqL2g,squat,2,12,7.700000,12.000000,3
Wu3MSbqdrbU,squat,95,105,95.000000,98.480000,2
W5Az6-Ggphk,squat,4,14,4.000000,10.080000,3
XCTh0BazyBY,squat,1,11,5.054054,10.859860,2
XaeNr9Ryffk,squat,0,10,3.737070,9.976643,2
alMQkEhX0I8,squat,4,14,4.000000,7.003003,2
ar_vpR44oME,squat,19,29,19.000000,27.500000,2
dM1DcPC1I8c,squat,427,437,433.366667,437.000000,2
dptApZvEt5Y,squat,3,13,3.000000,12.976643,6
d9RolJ8kHQg,squat,160,170,161.134468,169.943277,2
eaBUsoB3ARY,squat,4,14,8.200000,14.000000,2
f6CxlZSWZPU,squat,28,38,28.000000,36.891266,2
gAxVL3K0vsg,squat,20,30,20.000000,27.820856,3
gV3dgCS0hWU,squat,9,19,9.000000,18.976643,3
hra6RatmD5w,squat,21,31,21.000000,30.541667,3
i-HQaIjVsBs,squat,5,15,5.000000,10.438772,3
jMNkragWK6U,squat,122,132,124.702703,131.976643,2
j-D3ztzIHSc,squat,0,10,0.500501,6.172840,2
kJtNQRUtNL4,squat,3,13,4.275862,13.000000,3
kvnEYNCcyC8,squat,45,55,45.566667,54.233333,2
k79oN88Q8EI,squat,10,20,10.000000,19.969454,3
lM1ttV4PIP0,squat,67,77,67.733333,74.566667,2
mAbnkqDC-68,squat,4,14,4.000000,13.976643,2
mESS6DKbbj8,squat,6,16,8.840000,16.000000,3
mU2sRSLJ1Oc,squat,22,32,22.000000,32.000000,2
my0E9N5VH3w,squat,393,403,393.000000,399.381381,2
pZCMekum5lQ,squat,11,21,11.000000,20.976643,3
rRUaSaoVlBc,squat,7,17,7.000000,17.000000,8
sw7V8nTj3Ro,squat,20,30,20.271952,28.974403,3
t3JeDQB3Vi4,squat,5,15,5.000000,14.200000,3
wPD2IXjipjo,squat,10,20,10.000000,19.976643,3
xPkqDfBEjwA,squat,3,13,5.800000,13.000000,2
yv2kUJpGuNU,squat,54,64,54.000000,58.439661,2
0NGOQJ3cBf4,squat,279,289,280.334668,288.843177,3
0cAyBAWc8lI,squat,2,12,2.000000,5.533333,2
1o6fXy-0uUE,squat,116,126,116.000000,125.976643,3
1vnGNr5Xy2g,squat,5,15,5.000000,12.807808,2
10Y2EcXnuzQ,squat,85,95,85.000000,93.308308,3
2GJMrfFCUtM,squat,43,53,43.166667,51.100000,2
3y8o_McqeVQ,squat,11,21,11.000000,14.900000,2
603q1dwfi7w,squat,2,12,4.920000,12.000000,3
7YxLkbSMcsk,squat,24,34,24.000000,33.943708,8
-FcDTJzptes,squat,0,10,5.314704,9.994318,2
AgKVrlV138U,swimming breast stroke,604,614,604.000000,614.000000,2
AgKVrlV138U,swimming butterfly stroke,211,221,211.000000,221.000000,2
AtTo4I3FEtE,swimming butterfly stroke,14,24,14.666667,20.333333,3
A50UYDuqIJ8,swimming butterfly stroke,12,22,15.605769,21.975962,6
A7xOaBJGXTc,swimming butterfly stroke,30,40,30.000000,39.931034,8
BY-qkH7W5dU,swimming butterfly stroke,64,74,64.000000,73.400000,8
DrwTRF65oVU,swimming butterfly stroke,181,191,181.000000,190.976643,2
D9yiPcRPbyo,swimming butterfly stroke,3,13,7.400234,12.864031,3
E-2X5HoWnGs,swimming butterfly stroke,13,23,13.000000,16.880000,2
FFDQSzwwaW8,swimming butterfly stroke,2,12,3.368035,11.943277,6
FFDQSzwwaW8,swimming front crawl,0,10,1.368035,9.943277,6
FZlKNfUZebE,swimming butterfly stroke,5,15,5.000000,12.073740,4
GZWsDwLsVOo,swimming butterfly stroke,10,20,10.000000,17.433333,5
HI6k03MNTcI,swimming breast stroke,93,103,93.000000,102.976643,6
HI6k03MNTcI,swimming butterfly stroke,36,46,36.000000,45.976643,6
HI6k03MNTcI,swimming front crawl,20,30,20.000000,29.976643,6
HqZCDjQaV3Y,swimming butterfly stroke,14,24,14.000000,20.366667,4
H1OtLrfK3Ho,swimming breast stroke,20,30,20.000000,25.038372,3
H1OtLrfK3Ho,swimming butterfly stroke,5,15,5.000000,10.038372,3
H1OtLrfK3Ho,swimming breast stroke,20,30,27.607608,29.976643,2
H1OtLrfK3Ho,swimming butterfly stroke,5,15,12.607608,14.976643,2
H-vWDzgC_Xc,swimming butterfly stroke,10,20,10.000000,19.976643,7
JUuy1XZHjIY,swimming butterfly stroke,11,21,11.000000,21.000000,5
KWVLsndbSuU,swimming butterfly stroke,6,16,6.000000,10.533333,2
LwHF4_RXGTw,swimming butterfly stroke,59,69,62.866667,66.466667,2
MXpuubeQhNk,swimming butterfly stroke,50,60,50.000000,55.466667,2
NX1Od-6tnro,swimming butterfly stroke,38,48,38.000000,47.976643,4
POGTm5vGEII,swimming butterfly stroke,3,13,3.000000,13.000000,8
PhKHljZjRIs,swimming breast stroke,152,162,159.583333,161.979166,2
PhKHljZjRIs,swimming butterfly stroke,109,119,116.583333,118.979167,2
P2yMabeh2Co,swimming butterfly stroke,7,17,7.000000,13.000000,5
QJg4XDa5k3o,swimming butterfly stroke,0,10,1.366712,9.966999,5
Qbv2wyo04wg,swimming butterfly stroke,0,10,3.366667,10.000000,4
TTRjWksItbM,swimming butterfly stroke,3,13,8.638972,12.976643,2
V-mZewZBSAI,swimming butterfly stroke,2,12,2.000000,11.943277,6
WfSvqb5UFHk,swimming butterfly stroke,29,39,29.000000,39.000000,6
YoOMEzKmnB8,swimming butterfly stroke,75,85,75.000000,84.080000,3
Y22OE9ZSlnY,swimming butterfly stroke,0,10,0.000000,7.480000,6
amab1HnHddo,swimming butterfly stroke,2,12,2.250250,4.619286,2
cIaABUwBI3U,swimming butterfly stroke,6,16,6.000000,14.966667,4
cdWDLFCj2OY,swimming butterfly stroke,18,28,18.000000,26.866667,4
cdWDLFCj2OY,swimming front crawl,9,19,9.000000,17.866667,4
eOpPlx-1vZ4,swimming butterfly stroke,5,15,5.000000,12.566667,7
fEcVucjlv9w,swimming butterfly stroke,4,14,4.000000,13.976643,4
fJeENNNK5Iw,swimming butterfly stroke,14,24,14.500501,16.702703,3
gRWuPY9z12g,swimming butterfly stroke,39,49,40.400000,46.720000,5
g8VIqpxoQbE,swimming butterfly stroke,4,14,8.366667,14.000000,3
hYpfqDMuMIY,swimming butterfly stroke,20,30,20.300300,24.421088,4
hbUnMX3E2zI,swimming butterfly stroke,18,28,26.141475,27.976643,2
h6jhz7UisAk,swimming butterfly stroke,16,26,16.000000,22.100422,5
ibfeVJoQeAI,swimming butterfly stroke,5,15,6.836394,14.983306,2
iftLEWuhi9g,swimming butterfly stroke,4,14,6.666667,14.000000,5
jAI-ViB4Gvg,swimming butterfly stroke,7,17,7.000000,16.600000,2
jPTQ3v95w1g,swimming butterfly stroke,60,70,67.040374,69.943277,2
jc0LLWn191k,swimming butterfly stroke,10,20,11.334668,19.976643,8
k6SNmV14PWU,swimming butterfly stroke,2,12,2.000000,7.238572,4
k6SNmV14PWU,swimming front crawl,0,10,0.000000,5.238572,4
lEbTbt1K87U,swimming butterfly stroke,0,10,0.000000,10.000000,8
l45vI_zjuWo,swimming butterfly stroke,10,20,10.000000,19.009009,5
l8_wHOCA10o,swimming butterfly stroke,13,23,13.000000,23.000000,5
mRBykbMm_jA,swimming butterfly stroke,6,16,6.000000,15.300000,7
maVnj-BZ7JY,swimming breast stroke,10,20,10.000000,19.912612,9
maVnj-BZ7JY,swimming butterfly stroke,6,16,6.000000,15.912612,9
md5L2V-6V_8,swimming butterfly stroke,0,10,0.000000,6.533333,5
nkw7hZJ0LZQ,swimming butterfly stroke,103,113,103.000000,112.968302,7
pgcHd6rDgRo,swimming butterfly stroke,0,10,3.500000,10.000000,6
sF8yZEvLnbQ,swimming butterfly stroke,2,12,2.666667,12.000000,7
sxTHtIwXMB0,swimming butterfly stroke,21,31,21.133467,30.959960,7
s1VkhUyA7xA,swimming butterfly stroke,15,25,16.680000,24.040000,3
tOicP_u_8e4,swimming butterfly stroke,1,11,5.154154,10.976643,4
tbesSp7Nu0M,swimming butterfly stroke,33,43,33.000000,36.783333,2
tbesSp7Nu0M,swimming front crawl,3,13,3.000000,6.783333,2
t6Ny1kl7Mxs,swimming breast stroke,0,10,2.166667,9.666667,4
t6Ny1kl7Mxs,swimming butterfly stroke,7,17,9.166667,16.666667,4
t_6JzUOAYeA,swimming butterfly stroke,3,13,3.000000,11.470320,3
ukZlCiqd6I0,swimming butterfly stroke,12,22,12.133333,21.066667,7
xfrx0E3vi1Q,swimming butterfly stroke,14,24,14.000000,23.760000,8
x3-Qj4EQThQ,swimming butterfly stroke,54,64,54.000000,62.375042,3
zxh_O-ethqo,swimming butterfly stroke,30,40,30.400000,40.000000,8
0s3dI9DaQUY,swimming butterfly stroke,2,12,2.000000,11.843177,3
1OFMICfXJvQ,swimming butterfly stroke,3,13,3.000000,12.976643,5
13EiWVOyPyI,swimming butterfly stroke,52,62,53.033333,62.000000,9
16te_x17nXs,swimming butterfly stroke,21,31,21.000000,29.880000,5
1_--09LCWLU,swimming butterfly stroke,0,10,0.000000,10.000000,5
3friRMnoE9o,swimming butterfly stroke,14,24,14.480000,21.120000,3
33Sb5clX1kU,swimming butterfly stroke,49,59,49.000000,56.507508,2
4ajQQQnSKQ0,swimming butterfly stroke,89,99,89.133467,90.668335,2
4ajQQQnSKQ0,swimming butterfly stroke,89,99,95.106106,97.908909,3
4lgbJKPMo3Y,swimming butterfly stroke,0,10,0.000000,3.570237,3
4zl3h-ycfXo,swimming butterfly stroke,11,21,14.737070,20.909910,4
5LlwPLP6ELg,swimming butterfly stroke,260,270,263.036370,266.973640,3
6RwlNXtj6PU,swimming butterfly stroke,20,30,21.500000,26.200000,2
7j13Tljq-kA,swimming butterfly stroke,21,31,21.000000,31.000000,4
7qlOB8izWVg,swimming butterfly stroke,65,75,65.000000,70.839173,4
8zGgtYxbeDE,swimming butterfly stroke,1,11,2.500000,10.966667,6
9aCHFjdMLdY,swimming butterfly stroke,30,40,30.000000,36.166667,4
-h-caDqncrY,swimming butterfly stroke,161,171,162.200000,171.000000,3
-4E8BFFUJ4Q,swimming butterfly stroke,280,290,280.000000,290.000000,6
AAECW6meQrA,swimming front crawl,351,361,353.360000,361.000000,8
ATJjDcQnlHo,swimming front crawl,31,41,31.000000,38.433333,8
Agc48ujYggo,swimming butterfly stroke,8,18,8.000000,18.000000,6
Agc48ujYggo,swimming front crawl,0,10,0.000000,10.000000,6
AlSCMCPFlqo,swimming front crawl,319,329,320.437310,328.994318,8
Br_C9Iol03Q,swimming front crawl,365,375,368.200000,374.966667,3
Br_C9Iol03Q,swimming front crawl,365,375,365.000000,367.300000,3
D2n5DwJJEv8,swimming front crawl,32,42,35.770437,38.139473,4
EhPq9U2ZQLk,swimming front crawl,203,213,203.000000,208.375000,7
FFDQSzwwaW8,swimming butterfly stroke,2,12,5.636970,11.776443,4
FFDQSzwwaW8,swimming front crawl,0,10,3.636970,9.776443,4
Fn_vL74OSKg,swimming front crawl,74,84,80.080000,83.640000,2
GeiqTdtP2MY,swimming front crawl,18,28,18.000000,24.966667,9
Gq8Pe_lq2aw,swimming front crawl,3,13,3.000000,12.976643,11
HheTU2cN1Vk,swimming front crawl,0,10,0.000000,4.000000,4
IJ9fPv1EKDo,swimming front crawl,358,368,358.000000,367.943277,3
Jq4XMy3iKCo,swimming front crawl,16,26,16.000000,25.976643,11
J2V1i3xbA-A,swimming front crawl,0,10,1.533333,10.000000,7
KajruQ1hPxA,swimming front crawl,80,90,80.000000,86.800000,3
KrOuTIuIV5A,swimming front crawl,11,21,11.000000,12.968635,2
KrOuTIuIV5A,swimming front crawl,11,21,16.905906,20.976643,4
LBD_o2t9TaI,swimming front crawl,212,222,212.000000,216.440000,4
LBD_o2t9TaI,swimming front crawl,212,222,220.920000,222.000000,2
LhZ9DC-y9ks,swimming front crawl,0,10,0.000000,9.966667,11
Nejv69b_nmw,swimming front crawl,16,26,16.000000,25.360000,11
PEAHckO2Kmc,swimming front crawl,3,13,3.000000,13.000000,9
PJfdfwfJ-CA,swimming front crawl,60,70,60.383717,64.988321,4
QAslwc8grt0,swimming front crawl,66,76,66.000000,74.433333,7
SAWctahVgso,swimming front crawl,0,10,0.600000,7.280000,6
SouaG4frXaU,swimming front crawl,3,13,3.000000,12.866667,7
S4umHf9LV2o,swimming front crawl,142,152,142.000000,149.666667,10
TA1bwJKkK_4,swimming front crawl,6,16,7.801802,15.976643,8
TLKqqqCrvJY,swimming front crawl,37,47,37.000000,47.000000,4
UACHvsowwOc,swimming front crawl,39,49,39.000000,43.904905,3
UBhjQ7GW6MY,swimming front crawl,11,21,11.900901,20.976643,5
VKVqOEuNmZU,swimming front crawl,33,43,33.000000,43.000000,7
VhmbGL_GSeg,swimming front crawl,6,16,8.966667,16.000000,4
WAFMr1KANpE,swimming front crawl,51,61,51.000000,58.733333,8
WiMM3rliyRI,swimming front crawl,7,17,7.000000,17.000000,8
Xh7-rFGHYwU,swimming breast stroke,77,87,78.600000,87.000000,9
Xh7-rFGHYwU,swimming butterfly stroke,9,19,10.600000,19.000000,9
Xh7-rFGHYwU,swimming front crawl,10,20,11.600000,20.000000,9
X0k3M7LavlA,swimming front crawl,16,26,16.000000,17.668335,2
X0k3M7LavlA,swimming front crawl,16,26,21.739072,25.976643,4
ZNqSpDDWdXs,swimming front crawl,13,23,13.000000,19.080000,6
bDe6wFwN0FQ,swimming front crawl,37,47,41.666667,46.133333,6
bvvmkrge_KY,swimming front crawl,1,11,1.000000,6.271939,5
cdWDLFCj2OY,swimming butterfly stroke,18,28,18.000000,27.966667,5
cdWDLFCj2OY,swimming front crawl,9,19,9.000000,18.966667,5
c5vPQtIBAcs,swimming breast stroke,20,30,20.000000,25.472139,6
c5vPQtIBAcs,swimming front crawl,27,37,27.000000,32.472139,6
c5vPQtIBAcs,swimming breast stroke,20,30,26.906907,29.943277,3
c5vPQtIBAcs,swimming front crawl,27,37,33.906907,36.943277,3
d91j9BxkZTA,swimming front crawl,0,10,0.000000,9.466667,8
e8RnVhK4ajs,swimming front crawl,150,160,152.400000,160.000000,8
g645d8It66U,swimming front crawl,70,80,70.000000,79.743076,10
inSRS-uJqAo,swimming front crawl,37,47,38.200000,42.833333,3
